ID;Format;Title;Author_1;Author_2;Author_3;Author_4;Author_5;Author_Count;Journal_Name;Journal_Volume;Journal_Issue;Submission_Protocol;IPA;Data_Collection;Submission_Final;Review_Result;Submission_Revised;Submission_Acceptance;Publication;DOI;RR_Files;Additional_Links;Acceptance_Known;Pub_Year
577832;CR;Distraction by salient stimuli in adults with attention-deficit/hyperactivity disorder: Evidence for the role of task difficulty in bottom-up and top-down processing;Schneidt, A.;Jusyte, A.;Rauss, K.;Schonenberg, M.;;4;Cortex;101;;;;;13-6-2017;;23-11-2017;30-1-2018;9-2-2018;https://doi.org/10.1016/j.cortex.2018.01.021;;;TRUE;2018
323525;CR;Cross domain self-monitoring in anosognosia for memory loss in Alzheimers disease;Chapman, S.;Colvin, L.E.;Vuorre, M.;Cocchini, G.;Metcalfe, J.;7;Cortex;101;;;;;28-9-2017;;5-1-2018;27-1-2018;8-2-2018;https://doi.org/10.1016/j.cortex.2018.01.019;;;TRUE;2018
716987;CR;A cognitive model for multidigit number reading: Inferences from individuals with selective impairments;Dotan, D.;Friedmann, N.;;;;2;Cortex;101;;;;;30-4-2017;3-9-2017;3-10-2017;29-10-2017;14-11-2017;https://doi.org/10.1016/j.cortex.2017.10.025;;;TRUE;2017
424360;RR;Extending the limits of force endurance: Stimulation of the motor or the frontal cortex?;Radel, R.;Tempest, G.;Denis, G.;Besson, P.;Zory, R.;5;Cortex;97;;;;;10-7-2017;15-8-2017;25-9-2017;26-9-2017;9-10-2017;https://doi.org/10.1016/j.cortex.2017.09.026;;;TRUE;2017
115193;CR;Physical aggressiveness and gray matter deficits in ventromedial prefrontal cortex;Chester, D.S.;Lynam, D.R.;Milich, R.;DeWall, N.;;4;Cortex;97;;;;;11-5-2017;19-6-2017;18-8-2017;29-9-2017;7-10-2017;https://doi.org/10.1016/j.cortex.2017.09.024;;;TRUE;2017
556123;CR;The asymmetrical effect of leftward and rightward prisms on intact visuospatial cognition;Schintu, S.;Patane, I.;Caldano, M.;Salemme, R.;Reilly, K.T.;7;Cortex;97;;;;;8-7-2015;29-8-2018;12-4-2017;12-9-2017;3-10-2017;https://doi.org/10.1016/j.cortex.2017.09.015;;;TRUE;2017
406676;CR;Strategic adaptation to non-reward prediction error qualities and irreducible uncertainty in fMRI;Kluger, D.S.;Schubotz, R.I.;;;;2;Cortex;97;;;;;15-2-2017;22-5-2017;19-7-2017;11-9-2017;3-10-2017;https://doi.org/10.1016/j.cortex.2017.09.017;;;TRUE;2017
236397;CR;Differential impairments of upper and lower limb movements influence action verb processing in Parkinson disease;Roberts, A.;Nguyen, P.;Orange, J.B.;Jog, M.;McRae, K.;6;Cortex;97;;;;;2-7-2016;19-10-2016;16-9-2017;26-9-2017;6-10-2017;https://doi.org/10.1016/j.cortex.2017.09.022;;;TRUE;2017
606570;CR;Task-evoked pupil dilation and BOLD variance as indicators of locus coeruleus dysfunction;Elman, J.A.;Panizzon, M.S.;Hagler, D.J.;Eyler, L.T.;Ganholm, E.L.;11;Cortex;97;;;;;8-5-2017;28-6-2017;4-8-2017;28-9-2017;7-10-2017;https://doi.org/10.1016/j.cortex.2017.09.025;;;TRUE;2017
293105;CR;Motor cortex inhibition by TMS reduces cognitive non-motor procedural learning when immediate incentives are present;Wilkinson, L.;Koshy, P.J.;Steel, A.;Bageac, D.;Schintu, S.;6;Cortex;97;;;;;12-8-2016;17-10-2016;29-12-2016;1-10-2017;6-10-2017;https://doi.org/10.1016/j.cortex.2017.10.001;;;TRUE;2017
144453;CR;Face inversion reveals holistic processing of peripheral faces;Kovacs, P.;Knakker, B.;Hermann, P.;Kovacs, G.;Vidnyanszky, Z.;5;Cortex;97;;;;;21-2-2017;4-4-2017;22-7-2017;22-9-2017;6-10-2017;https://doi.org/10.1016/j.cortex.2017.09.020;;;TRUE;2017
704958;CR;Spontaneous brain oscillations as neural fingerprints of working memory capacities: A resting-state MEG study;Oswald, V.;Zerouali, Y.;Boulet-Craig, A.;Krajinovic, M.;Laverdiere, C.;10;Cortex;97;;;;;18-7-2016;12-10-2016;31-3-2017;22-9-2017;3-10-2017;https://doi.org/10.1016/j.cortex.2017.09.021;;;TRUE;2017
223698;CR;How many deficits in the same dyslexic brains? A behavioural and fMRI assessment of comorbidity in adult dyslexics;Danelli, L.;Berlingeri, M.;Bottini, G.;Borghese, N.A.;Paulesu, E.;8;Cortex;97;;;;;20-1-2017;17-5-2017;14-7-2017;31-8-2017;22-9-2017;https://doi.org/10.1016/j.cortex.2017.08.038;;;TRUE;2017
273141;CR;Tau, amyloid, and cascading network failure across the Alzheimers disease spectrum;Jones, D.T.;Graff-Radford, J.;Lowe, V.J.;Wiste, H.J.;Gunter, J.L.;12;Cortex;97;;;;;14-3-2017;17-5-2017;2-8-2017;26-9-2017;3-10-2017;https://doi.org/10.1016/j.cortex.2017.09.018;;;TRUE;2017
152460;RR;Mu suppression ? A good measure of the human mirror neuron system?;Hobson, H.M.;Bishop, D.V.M.;;;;2;Cortex;82;;20-5-2014;30-1-2015;;20-1-2016;24-2-2016;23-3-2016;23-3-2016;15-4-2016;https://doi.org/10.1016/j.cortex.2016.03.019;;;TRUE;2016
224201;CR;Cortical morphometry in attention deficit/hyperactivity disorder: Contribution of thickness and surface area to volume;Silk, T.J.;Beare, R.;Malpas, C.;Adamson, C.;Vilgis, V.;7;Cortex;82;;;;;9-12-2015;22-2-2016;23-2-2016;16-5-2016;21-5-2016;https://doi.org/10.1016/j.cortex.2016.05.012;;;TRUE;2016
958466;CR;Constraints on the exploitation of the functional properties of objects in expert tool-using chimpanzees (Pan troglodytes);Povinelli, D.J.;Frey, S.H.;;;;2;Cortex;82;;;;;27-8-2015;28-1-2016;22-3-2016;11-5-2016;24-5-2016;https://doi.org/10.1016/j.cortex.2016.05.011;;;TRUE;2016
503356;CR;Learning to be inflexible: Enhanced attentional biases in Parkinsons disease;Fallon, S.J.;Hampshire, A.;Barker, R.A.;Owen, A.M.;;4;Cortex;82;;;;;9-12-2015;13-2-2016;12-4-2016;12-5-2016;24-5-2016;https://doi.org/10.1016/j.cortex.2016.05.005;;;TRUE;2016
203751;CR;Behavioural and neuroimaging correlates of impaired self-awareness of hypo- and hyperkinesia in Parkinsons disease;Maier, F.;Williamson, K.L.;Thamasian, M.;Rochhausen, L.;Ellereit, A.L.;12;Cortex;82;;;;;5-1-2016;10-2-2016;29-2-2016;31-5-2016;8-6-2016;https://doi.org/10.1016/j.cortex.2016.05.019;;;TRUE;2016
7640;CR;An in-depth cognitive examination of individuals with superior face recognition skills;Bobak, A.K.;Bennetts, R.J.;Parris, B.A.;Jansari, A.;Bate, S.;5;Cortex;82;;;;;15-11-2015;7-1-2016;6-3-2016;4-5-2016;15-5-2016;https://doi.org/10.1016/j.cortex.2016.05.003;;;TRUE;2016
802096;CR;Stereopsis after anterior temporal lobectomy;Verhoef, B-E.;Decramer, T.;van Loon, J.;Goffin, J.;Theys, T.;7;Cortex;82;;;;;22-2-2016;31-3-2016;6-5-2016;27-5-2016;8-6-2016;https://doi.org/10.1016/j.cortex.2016.05.020;;;TRUE;2016
69641;CR;Language, gesture, and handedness: Evidence for independent lateralized networks;Haberling, I.S.;Corballis, P.M.;Corballis, M.C;;;3;Cortex;82;;;;;24-7-2015;27-12-2015;25-2-2016;6-6-2016;11-6-2016;https://doi.org/10.1016/j.cortex.2016.06.003;;;TRUE;2016
766576;CR;Large-scale functional network reorganization in 22q11.2 deletion syndrome revealed by modularity analysis;Scariati, E.;Schaer, M.;Karahanoglu, I.;Schneider, M.;Richiardi, J.;8;Cortex;82;;;;;24-8-2015;24-11-2015;16-2-2016;3-6-2016;20-6-2016;https://doi.org/10.1016/j.cortex.2016.06.004;;;TRUE;2016
932885;CR;Targeting alertness to improve cognition in older adults: A preliminary report of benefits in executive function and skill acquisition;van Vleet, T.M.;DeGutis, J.M.;Merzenich, M.M.;Simpson, G.V.;Zomet, A.;6;Cortex;82;;;;;22-7-2015;24-11-2015;23-1-2016;20-5-2016;2-6-2016;https://doi.org/10.1016/j.cortex.2016.05.015;;;TRUE;2016
418067;CR;Tool use disorders in neurodegenerative diseases: Roles of semantic memory and technical reasoning;Baumard, J.;Lesourd, M.;Jarry, C.;Merck, C.;Etcharry-Bouyx, F.;11;Cortex;82;;;;;19-2-2016;29-3-2016;24-5-2016;12-6-2016;21-6-2016;https://doi.org/10.1016/j.cortex.2016.06.007;;;TRUE;2016
982923;CR;Meta-analytical and electrophysiological evidence for executive dysfunction in primary dystonia;Lange, F.;Seer, C.;Salchow, C.;Dengler, R.;Dressler, D.;6;Cortex;82;;;;;2-12-2015;27-3-2016;11-4-2016;30-5-2016;8-6-2016;https://doi.org/10.1016/j.cortex.2016.05.018;;;TRUE;2016
355625;CR;Thematic knowledge, artifact concepts, and the left posterior temporal lobe: Where action and object semantics converge;Kalenine, S.;Buxbaum, L.J.;;;;2;Cortex;82;;;;;10-12-2015;28-1-2016;21-1-2016;11-6-2016;23-6-2016;https://doi.org/10.1016/j.cortex.2016.06.008;;;TRUE;2016
179722;CR;Amygdala atrophy affects emotion-related activity in face-responsive regions in frontotemporal degeneration;de Winter, F-L.;van den Stock, J.;de Gelder, B.;Peeters, R.;Vandenbulcke, M.;9;Cortex;82;;;;;3-2-2016;14-3-2016;11-5-2016;1-6-2016;8-6-2016;https://doi.org/10.1016/j.cortex.2016.06.001;;;TRUE;2016
4132;CR;Convergent evidence for hierarchical prediction networks from human electrocorticography and magnetoencephalography;Phillips, H.N.;Blenkmann, A.;Hughes, L.E.;Kochen, S.;Bekinschtein, T.A.;7;Cortex;82;;;;;9-10-2015;6-2-2016;8-3-2016;2-5-2016;10-5-2016;https://doi.org/10.1016/j.cortex.2016.05.001;;;TRUE;2016
944614;CR;Apolipoprotein ?4 breaks the association between declarative long-term memory and memory-based orienting of spatial attention in middle-aged individuals;Salvato, G.;Patai, E.Z.;McCloud, T.;Nobre, A.C.;;4;Cortex;82;;;;;25-3-2016;24-5-2016;5-6-2016;6-6-2016;13-6-2016;https://doi.org/10.1016/j.cortex.2016.06.002;;;TRUE;2016
36501;CR;Ventral striatal hyperconnectivity during rewarded interference control in adolescents with ADHD;Mia, I.;van Holstein, M.;Mies, G.W.;Mennes, M.;Buitelaar, J.;9;Cortex;82;;;;;16-12-2015;2-2-2016;22-2-2016;25-5-2016;23-6-2016;https://doi.org/10.1016/j.cortex.2016.05.021;;;TRUE;2016
495599;CR;Gender differences in non-standard mapping tasks: A kinematic study using pantomimed reach-to-grasp actions;Copley-Mills, F.;Connolly, J.D.;Cavina-Pratesi, C.;;;3;Cortex;82;;;;;23-9-2015;16-11-2015;5-3-2016;10-6-2016;27-6-2016;https://doi.org/10.1016/j.cortex.2016.06.009;;;TRUE;2016
758554;CR;Emotion recognition deficits associated with ventromedial prefrontal cortex lesions are improved by gaze manipulation;Wolf, R.C.;Pujara, M.;Baskaya, M.K.;Koenigs, M.;;4;Cortex;82;;;;;7-3-2016;29-4-2016;16-5-2016;20-6-2016;29-6-2016;https://doi.org/10.1016/j.cortex.2016.06.017;;;TRUE;2016
246783;CR;Trans-saccadic interactions in human parietal and occipital cortex during the retention and comparison of object orientation;Dunkley, B.T.;Baltaretu, B.;Crawford, J.D.;;;3;Cortex;82;;;;;2-11-2015;13-3-2016;21-5-2016;15-6-2016;24-6-2016;https://doi.org/10.1016/j.cortex.2016.06.012;;;TRUE;2016
161673;CR;Alterations in conflict monitoring are related to functional connectivity in Parkinsons disease;Rosenberg-Katz, K.;Maidan, I.;Jacob, Y.;Giladi, N.;Mirelman, A.;6;Cortex;82;;;;;27-3-2016;12-5-2016;2-6-2016;16-6-2016;24-6-2016;https://doi.org/10.1016/j.cortex.2016.06.014;;;TRUE;2016
364414;RR;Probing the role of the vestibular system in motivation and reward-based attention;Blini, E.;Tilikete, C.;Farne, A.;Hadj-Bouziane, F.;;4;Cortex;103;;12-1-2017;2-6-2017;;5-12-2017;29-1-2018;7-2-2018;7-2-2018;27-2-2018;https://doi.org/10.1016/j.cortex.2018.02.009;;;TRUE;2018
425181;CR;Motor-evoked potentials reveal functional differences between dominant and non-dominant motor cortices during response preparation;Poole, B.J.;Mather, M.;Livesey, E.J.;Harris, I.M.;Harris, J.A.;5;Cortex;103;;;;;17-10-2017;11-12-2017;19-12-2017;2-2-2018;21-2-2018;https://doi.org/10.1016/j.cortex.2018.02.004;;;TRUE;2018
570571;CR;Autistic adults show preserved normalisation of sensory responses in gaze processing;Palmer, C.J.;Lawson, R.P.;Shankar, S.;Clifford, C.W.G.;Rees, G.;5;Cortex;103;;;;;19-9-2017;27-1-2018;29-1-2018;9-2-2018;21-2-2018;https://doi.org/10.1016/j.cortex.2018.02.005;;;TRUE;2018
381033;CR;Cortical responses to dynamic emotional facial expressions generalize across stimuli, and are sensitive to task-relevance, in adults with and without Autism;Kliemann, D.;Richardson, H.;Anzellotti,;Ayyash, D.;Haskins, A.J.;7;Cortex;103;;;;;9-9-2017;29-10-2017;11-1-2018;8-2-2018;21-2-2018;https://doi.org/10.1016/j.cortex.2018.02.006;;;TRUE;2018
226659;CR;Facilitation of motor excitability during listening to spoken sentences is not modulated by noise or semantic coherence;Panouilleres, M.T.N.;Boyles, R.;Chesters, J.;Watkins, K.E.;Mottonen, R.;5;Cortex;103;;;;;26-7-2017;31-8-2017;27-11-2017;8-2-2018;22-2-2018;https://doi.org/10.1016/j.cortex.2018.02.007;;;TRUE;2018
628617;CR;Functional interplay of top-down attention with affective codes during visual short-term memory maintenance;Kuo, B-C.;Lin, S-H.;Y, Y-Y,;;;3;Cortex;103;;;;;12-7-2017;23-8-2017;21-10-2017;7-2-2018;21-2-2018;https://doi.org/10.1016/j.cortex.2018.02.003;;;TRUE;2018
976330;CR;TMS over the supramarginal gyrus delays selection of appropriate grasp orientation during reaching and grasping tools for use;McDowell, T.;Holmes, N.P.;Sunderland, A.;Schuermann, M.;;4;Cortex;103;;;;;4-8-2017;16-11-2017;16-1-2018;1-3-2018;9-3-2018;https://doi.org/10.1016/j.cortex.2018.03.002;;;TRUE;2018
702322;CR;Sounds from seeing silent motion: Who hears them, and what looks loudest?;Fassnidge, C.J.;Freeman, E.D;;;;2;Cortex;103;;;;;24-10-2017;5-12-2017;16-1-2018;23-2-2018;9-3-2018;https://doi.org/10.1016/j.cortex.2018.02.019;;;TRUE;2018
54416;CR;Variations in response control within at-risk gamblers and non-gambling controls explained by GABAergic inhibition in the motor cortex;Chowdhury, N.S.;Livesey, E.J.;Blaszczynski, A.;Harris, J.A.;;4;Cortex;103;;;;;4-10-2017;5-2-2018;26-2-2018;2-3-2018;17-3-2018;https://doi.org/10.1016/j.cortex.2018.03.004;;;TRUE;2018
785825;CR;Learning for pitch and melody discrimination in congenital amusia;Whiteford, K.L.;Oxenham, A.J.;;;;2;Cortex;103;;;;;30-8-2017;8-11-2017;12-12-2017;8-3-2018;23-3-2018;https://doi.org/10.1016/j.cortex.2018.03.012;;;TRUE;2018
346217;CR;Supramodal agnosia for oblique mirror orientation in patients with periventricular leukomalacia;Castaldi, E.;Tinelli, F.;Cicchini, G.M.;Concetta, Morrone, M.;;4;Cortex;103;;;;;6-8-2017;22-1-2018;9-3-2018;12-3-2018;22-3-2018;https://doi.org/10.1016/j.cortex.2018.03.010;;;TRUE;2018
804732;CR;Patterns of neural response in face regions are predicted by low-level image properties;Weibert, K.;Flack T.R.;Young, A.W.;Andrews, T.J.;;4;Cortex;103;;;;;13-9-2017;2-11-2017;26-1-2018;13-3-2018;23-3-2018;https://doi.org/10.1016/j.cortex.2018.03.009;;;TRUE;2018
469230;CR;Influence of task instructions and stimuli on the neural network of face processing: An ALE meta-analysis;Mueller, V.I.;Hohner, Y.;Eickhoff, S.B.;;;3;Cortex;103;;;;;29-8-2017;18-10-2017;27-12-2017;9-3-2018;22-3-2018;https://doi.org/10.1016/j.cortex.2018.03.011;;;TRUE;2018
449723;CR;Simple dissociations for a higher-powered neuropsychology;McIntosh, R.D.;;;;;1;Cortex;103;;;;;10-12-2017;2-2-2018;16-3-2018;18-3-2018;27-3-2018;https://doi.org/10.1016/j.cortex.2018.03.015;;;TRUE;2018
1336;CR;MEG adaptation reveals action representations in posterior occipitotemporal regions;Hauswald, A.;Tucciarelli, R.;Lingnau, A.;;;3;Cortex;103;;;;;5-10-2017;25-11-2017;23-1-2018;17-3-2018;27-3-2018;https://doi.org/10.1016/j.cortex.2018.03.016;;;TRUE;2018
177825;CR;Visual texture agnosia in dementia with Lewy bodies and Alzheimers disease;Oishi, Y.;Imamura, T.;Shimomura, T.;Suzuki, K.;;4;Cortex;103;;;;;9-6-2017;11-9-2017;10-11-2017;19-3-2018;27-3-2018;https://doi.org/10.1016/j.cortex.2018.03.018;;;TRUE;2018
808157;CR;Optimizing text for an individuals visual system: The contribution of visual crowding to reading difficulties;Joo, S.J.;White, A.L.;Strodtman, D.J.;Yeatman, J.D.;;4;Cortex;103;;;;;23-10-2017;6-12-2017;23-1-2018;1-3-2018;23-3-2018;https://doi.org/10.1016/j.cortex.2018.03.013;;;TRUE;2018
844682;CR;Knowledge about writing influences reading: Dynamic visual information about letter production facilitates letter identification;Schubert, T.;Reilhac, C.;McCloskey, M.;;;3;Cortex;103;;;;;3-10-2017;4-1-2018;16-2-2018;21-3-2018;30-3-2018;https://doi.org/10.1016/j.cortex.2018.03.020;;;TRUE;2018
511466;CR;Shedding new light on disorders of consciousness diagnosis: The dynamic functional connectivity;Naro, A.;Bramanti, A.;Leo, A.;Cacciola, A.;Calabro, R.S;7;Cortex;103;;;;;27-11-2017;2-2-2018;23-2-2018;28-3-2018;4-4-2018;https://doi.org/10.1016/j.cortex.2018.03.029;;;TRUE;2018
930740;CR;Dynamic semantic cognition: Characterising coherent and controlled conceptual retrieval through time using magnetoencephalography and chronometric transcranial magnetic stimulation;Teige, C.;Mollo, G.;Millmann, R.;Savill, N.;Jefferries, E.;7;Cortex;103;;;;;19-7-2017;16-11-2017;24-1-2018;20-3-2018;30-3-2018;https://doi.org/10.1016/j.cortex.2018.03.024;;;TRUE;2018
841841;CR;Neural networks supporting audiovisual integration for speech: A large-scale lesion study;Hickok, G.;Rogalsky, C.;Matchin, W.;Basilakos, A.;Cai, J.;12;Cortex;103;;;;;27-9-2017;18-11-2017;5-12-2017;23-3-2018;10-4-2018;https://doi.org/10.1016/j.cortex.2018.03.030;;;TRUE;2018
808770;RR;Role of features and categories in the organization of object knowledge: Evidence from adaptation fMRI;Ging, J.;Schnur, T.T.;;;;2;Cortex;78;;17-2-2014;21-10-2014;;5-5-2015;13-7-2015;11-12-2015;5-1-2016;6-2-2016;https://doi.org/10.1016/j.cortex.2016.01.006;;;TRUE;2016
98345;CR;Expectations impact short-term memory through changes in connectivity between attention- and task-related brain regions;Sinke, C.;Forkmann, K.;Schmidt, K.;Wiech, K.;Bingel, U.;5;Cortex;78;;;;;6-10-2015;14-11-2015;8-12-2015;6-2-2016;17-2-2016;https://doi.org/10.1016/j.cortex.2016.02.008;;;TRUE;2016
47698;CR;Canceled connections: Lesion-derived network mapping helps explain differences in performance on a complex decision-making task;Sutterer, M.J.;Bruss, J.;Boes, A.D.;Voss, M.W.;Bechara, A.;6;Cortex;78;;;;;18-9-2015;23-11-2015;19-1-2016;3-2-2016;21-2-2016;https://doi.org/10.1016/j.cortex.2016.02.002;;;TRUE;2016
818538;CR;A third-person perspective on co-speech action gestures in Parkinsons disease;Humphries, S.;Holler, J.;Crawford, T.J.;Herrera, E.;Poliakoff, E.;5;Cortex;78;;;;;6-8-2015;18-9-2015;14-12-2015;13-2-2016;27-2-2016;https://doi.org/10.1016/j.cortex.2016.02.009;;;TRUE;2016
949657;CR;Forgetting in temporal lobe epilepsy: When does it become accelerated?;Cassel, A.;Morris, R.;Koutroumanidis, M.;Kopelman, M.;;4;Cortex;78;;;;;31-8-2015;30-10-2015;5-1-2016;8-2-2016;24-2-2016;https://doi.org/10.1016/j.cortex.2016.02.005;;;TRUE;2016
114087;CR;Cross-modal transfer of statistical information benefits from sleep;Durrant, S.J.;Cairney, S.A.;Lewis, P.A.;;;3;Cortex;78;;;;;28-9-2015;24-11-2015;23-1-2016;17-2-2016;27-2-2016;https://doi.org/10.1016/j.cortex.2016.02.011;;;TRUE;2016
863158;CR;Mirrored and rotated stimuli are not the same: A neuropsychological and lesion mapping study;Martinaud, O.;Mirlink, N.;Bioux, S.;Bliaux, e.;Champmartin, C.;9;Cortex;78;;;;;27-9-2015;17-12-2015;30-1-2016;1-3-2016;11-3-2016;https://doi.org/10.1016/j.cortex.2016.03.002;;;TRUE;2016
838945;CR;Contralesional distractors enhance ipsilesional target processing after right-hemispheric stroke;Vossel, S.;Fink, G.R.;;;;2;Cortex;78;;;;;11-9-2015;27-10-2015;4-1-2016;10-2-2016;27-2-2016;https://doi.org/10.1016/j.cortex.2016.02.010;;;TRUE;2016
992126;CR;Structural brain correlates of defective gesture performance in schizophrenia;Stegmayer, K.;Bohlhalter, S.;Vanbellingen, T.;Federspeil, A.;Walther, S.;9;Cortex;78;;;;;16-6-2015;24-8-2015;12-10-2015;27-2-2016;10-3-2016;https://doi.org/10.1016/j.cortex.2016.02.014;;;TRUE;2016
538792;CR;Interhemispheric inhibition is dynamically regulated during action observation;Gueugneau, N.;Bove, M.;Ballay, Y.;Papaxanthis, C.;;4;Cortex;78;;;;;18-6-2015;8-11-2015;10-2-2016;1-3-2016;10-3-2016;https://doi.org/10.1016/j.cortex.2016.03.003;;;TRUE;2016
929021;RR;The effects of AMPA blockade on the spectral profile of human early visual cortex recordings studied with non-invasive MEG;Muthukumaraswamy, S.D.;Routley, B.;Droog, W.;Sigh, K.D.;Hamandi, K.;5;Cortex;81;;30-7-2013;2-12-2013;;1-9-2015;16-10-2015;26-11-2015;2-3-2016;31-3-2016;https://doi.org/10.1016/j.cortex.2016.03.004;;;TRUE;2016
339372;CR;Object representations in visual working memory change according to the task context;Balaban, H.;Luria, R.;;;;2;Cortex;81;;;;;19-10-2015;7-1-2016;3-2-2016;4-4-2016;13-4-2016;https://doi.org/10.1016/j.cortex.2016.04.004;;;TRUE;2016
286965;CR;Resilience to the contralateral visual field bias as a window into object representations;Garcea, F.E.;Kristensen, S.;Almeida, J.;Mahon, B.Z.;;4;Cortex;81;;;;;17-11-2015;18-1-2016;4-3-2016;4-4-2016;13-4-2016;https://doi.org/10.1016/j.cortex.2016.04.006;;;TRUE;2016
925718;CR;Attentional bias towards and away from fearful faces is modulated by developmental amygdala damage;Pishnamazi, M.;Tafakhorri, A.;Loloee, S.;Modabbernia, A.;Aghamollaii, V.;7;Cortex;81;;;;;14-8-2015;11-11-2015;19-1-2016;10-4-2016;22-4-2016;https://doi.org/10.1016/j.cortex.2016.04.012;;;TRUE;2016
